team,position,depth_chart_position,jersey_number,status,player_name,first_name,last_name,birth_date,height,weight,college,player_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,ngs_position,week,game_type,status_description_abbr,football_name,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club,draft_number,age
PIT,TE,TE,80,ACT,Darnell Washington,Darnell,Washington,2001-08-17,79,265,Georgia,00-0038558,,1984b8b5-d206-4d6a-8204-c5dd0160e9f5,40094,16889,,WashDa03,,9479,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/d94aoteykhcpkxwxdeee",TE,19,WC,A01,Darnell,WAS185860,55958,32005741-5318-5860-3ee1-1aca1e440e91,2023,2023,PIT,93,22
ARI,WR,WR,14,ACT,Michael Wilson,Michael,Wilson,2000-02-23,74,209,Stanford,00-0038559,,b91be982-fccd-448e-869b-e9b5148a1730,40121,16957,,WilsMi02,,10232,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/o5sshsrygioektzjsahk",WR,18,REG,A01,Michael,WIL752419,55959,32005749-4c75-2419-b58e-7c21d98d871e,2023,2023,ARI,94,23
CIN,DB,SS,27,ACT,Jordan Battle,Jordan,Battle,2000-12-14,73,206,Alabama,00-0038560,,a462797c-d8d9-404c-b663-3ced76d6fc93,40117,17368,,BattJo00,,10927,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iaq07zgr1c0oqpaegtxy",SAFETY,18,REG,A01,Jordan,BAT472711,55960,32004241-5447-2711-9552-583ca389703b,2023,2023,CIN,95,22
CLE,DL,DT,62,ACT,Siaki Ika,Siaki,Ika,2000-11-08,75,358,Baylor,00-0038561,,5a99d26a-0c11-4705-99de-8c4960d6fbc9,40104,16757,,IkaxSi00,,10931,0,,INTERIOR_LINE,19,WC,A01,Siaki,IKA415291,55963,3200494b-4141-5291-2dea-662f23193178,2023,2023,CLE,98,22
SF,K,K,4,ACT,Jake Moody,Jake,Moody,1999-11-23,73,210,Michigan,00-0038562,,e7a7eaea-0f77-42ab-b6a2-12ebcf51227c,40129,17133,,MoodJa00,,10937,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lpe9uk6fuckb2prfrn20",,22,SB,A01,Jake,MOO008651,55964,32004d4f-4f00-8651-ef00-ae7240b95cc4,2023,2023,SF,99,23
LV,WR,WR,11,ACT,Tre Tucker,Tre,Tucker,2001-03-08,69,185,Cincinnati,00-0038563,,9beb72c5-5a81-413c-ada3-ff4854c95cf4,40114,16694,,TuckTr00,,10213,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cejxak0va2yakxbelazd",SLOT_WR,18,REG,A01,Tre,TUC399910,55965,32005455-4339-9910-7816-4a6883d99032,2023,2023,LV,100,22
SF,TE,TE,81,RES,Cameron Latu,Cameron,Latu,2000-02-24,77,244,Alabama,00-0038564,,3763a2ec-ee98-4cf4-9aa7-ee626057c56f,40101,23362,,LatuCa01,,10210,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yg8sjdqp5ysoudutwd3p",,22,SB,R01,Cameron,LAT718773,55966,32004c41-5471-8773-4cf1-b41246d16b16,2023,2023,SF,101,23
MIN,DB,CB,5,INA,Mekhi Blackmon,Mekhi,Blackmon,1999-03-18,71,175,Southern California,00-0038565,,4253e615-0bcd-4e9e-bf61-1f05a2bf2d4b,40103,16813,,BlacMe00,,10918,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/iawz8sdq6kmtiel7797b",,18,REG,A01,Mekhi,BLA289825,55967,3200424c-4128-9825-2a67-246736ad314a,2023,2023,MIN,102,24
NO,OL,G,64,RES,Nick Saldiveri,Nick,Saldiveri,2000-08-14,78,316,Old Dominion,00-0038566,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nmjx7x7uygi4zeyopj8v",,18,REG,R01,Nick,SAL236049,55968,32005341-4c23-6049-3b39-0b592fdccc0b,2023,2023,NO,103,23
NE,K,K,37,ACT,Chad Ryland,Chad,Ryland,1999-10-15,72,183,Maryland,00-0038567,,c77efa70-0691-4a21-8064-a5880569b559,40159,17107,,RylaCh00,,10955,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/e6diez7tiywrsny38ria",,18,REG,A01,Chad,RYL029663,55977,32005259-4c02-9663-76b8-52ab16a27c3a,2023,2023,NE,112,23
ATL,DB,CB,34,ACT,Clark Phillips,Clark,Phillips,2001-12-19,70,183,Utah,00-0038568,,7553d094-7584-41bd-96f4-6b122a60c13b,,16707,,PhilCl00,,10954,0,,CB,18,REG,A01,Clark,PHI672138,55978,32005048-4967-2138-705f-d3b4ab36a39f,2023,2023,ATL,113,21
NE,OL,T,62,ACT,Sidy Sow,Sidy,Sow,1998-06-10,77,334,Eastern Michigan,00-0038569,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ltixfg1iyt6cyi9forat",G,18,REG,A01,Sidy,SOW044268,55982,3200534f-5704-4268-3a10-28073084590f,2023,2023,NE,117,25
JAX,LB,ILB,51,RES,Ventrell Miller,Ventrell,Miller,1999-01-15,72,230,Florida,00-0038570,,adcc651b-c635-4d09-a411-63452f8192fa,40155,16668,,MillVe00,,10947,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/cajiosebndhyfwcxdpmr",,18,REG,R01,Ventrell,MIL588972,55986,32004d49-4c58-8972-3ccb-221b4a1c244f,2023,2023,JAX,121,24
ARI,OL,G,59,RES,Jon Gaines,Jon,Gaines,1999-05-24,76,300,UCLA,00-0038571,,,,,,,,,0,,,18,REG,R01,Jon,GAI528003,55987,32004741-4952-8003-df7b-681a2f35ed49,2023,2023,ARI,122,24
SEA,DL,NT,93,ACT,Cameron Young,Cameron,Young,2000-06-08,75,315,Mississippi State,00-0038572,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/aevzs1yiowd42bqejbzd",INTERIOR_LINE,18,REG,A01,Cameron,YOU128406,55988,3200594f-5512-8406-fbe2-6ad8024c21b6,2023,2023,SEA,123,23
LAC,WR,WR,12,ACT,Derius Davis,Derius,Davis,2000-09-11,68,175,Texas Christian,00-0038573,,21bf2521-3382-4e62-8249-a083435595b3,40133,16939,,DaviDe02,,10234,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/oux6ppjvwnapdwdtb8cb",SLOT_WR,18,REG,A01,Derius,DAV263132,55990,32004441-5626-3132-bab0-4f5a3b5e1671,2023,2023,LAC,125,22
CLE,DL,DE,57,INA,Isaiah McGuire,Isaiah,McGuire,2001-07-27,76,266,Missouri,00-0038574,,977590e8-97a0-4b2e-9f6c-c8d047d12f19,40150,17116,,McGuIs00,,10943,0,,,19,WC,A01,Isaiah,MCG794607,55991,32004d43-4779-4607-f244-3b54d3888de4,2023,2023,CLE,126,22
DAL,DL,DE,93,INA,Viliami Fehoko Jr,Viliami,Fehoko,1999-12-16,76,263,San Jose State,00-0038575,,5ce35506-7d1f-4795-92f5-834a1f5c5fe0,40140,17153,,FehoVi00,,10942,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/lwinlto7gmkbeph7mucy",,19,WC,A01,Viliami,FEH618217,55994,32004645-4861-8217-1d00-cf690e1c911e,2023,2023,DAL,129,23
CIN,WR,WR,15,ACT,Charlie Jones,Charlie,Jones,1998-10-29,72,188,Purdue,00-0038576,,c634c231-61fb-4725-8533-2cce14bfebbf,40158,16719,,JoneCh11,,10228,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uco7vdtug3emobpxi1dw",SLOT_WR,18,REG,A01,Charlie,JON160287,55996,32004a4f-4e16-0287-5859-a7165d1cc115,2023,2023,CIN,131,24
PIT,LB,OLB,51,ACT,Nick Herbig,Nicholas,Herbig,2001-11-21,74,227,Wisconsin,00-0038577,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ibki8oibuhdfj7ghrrp3",EDGE,19,WC,A01,Nick,HER042107,55997,32004845-5204-2107-989b-b9a0ebf10845,2023,2023,PIT,132,21
MIN,DB,FS,20,ACT,Jay Ward,Jay,Ward,2000-07-13,73,188,Louisiana State,00-0038578,,7d06db84-b31e-4b68-a6cc-93fb87763a7f,40147,16669,,WardJa00,,10939,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hhzhsoatqodqttglpk8q",SLOT_CB,18,REG,A01,Jay,WAR199835,55999,32005741-5219-9835-c33b-128fd1cf5673,2023,2023,MIN,134,23
LV,QB,QB,4,ACT,Aidan O'Connell,Aidan,O'Connell,1998-09-01,75,210,Purdue,00-0038579,,5891a917-9071-4bc2-a652-7f702c44cbd2,40138,16716,,OConAi00,,10866,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n21t86lqmpiki9vbix3q",QB,18,REG,A01,Aidan,OCO075507,56000,32004f43-4f07-5507-fffe-35de4751ec57,2023,2023,LV,135,24
JAX,LB,OLB,56,INA,Yasir Abdullah,Yasir,Abdullah,2000-04-12,73,242,Louisville,00-0038580,,6eef8572-d9b4-4518-a759-19569e381e06,,16769,,AbduYa00,,10992,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wqmlizy6iw6wqtft4wv0",,18,REG,A01,Yasir,ABD685761,56001,32004142-4468-5761-697c-5797029c343f,2023,2023,JAX,136,23
WAS,DL,DE,55,ACT,KJ Henry,K.J.,Henry,1999-01-27,76,255,Clemson,00-0038581,,f1dd548b-fcdf-4819-8c5e-6fff3d29a2f9,,16833,,HenrKJ00,,10991,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/i57qk0k8xgsrmm9clmwa",EDGE,18,REG,A01,K.J.,HEN624398,56002,32004845-4e62-4398-758e-3f565d3dc34c,2023,2023,WAS,137,24
ARI,QB,QB,15,ACT,Clayton Tune,Clayton,Tune,1999-03-23,75,220,Houston,00-0038582,,b2810d1e-3ea7-4907-bb34-93b40e893c08,40188,16913,,TuneCl00,,10217,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/njs91q8pw0ebqpvwspp1",QB,18,REG,A01,Clayton,TUN207645,56004,32005455-4e20-7645-a8d5-751fe16584b1,2023,2023,ARI,139,24
CLE,QB,QB,17,RES,Dorian Thompson-Robinson,Dorian,Thompson-Robinson,1999-11-14,74,205,UCLA,00-0038583,,d66ae3ad-8a60-47e7-a3b2-18a1e8377e1b,40195,16945,,ThomDo02,,10862,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ujuyt3hpswlin3aahmhu",,19,WC,R01,Dorian,THO744868,56005,32005448-4f74-4868-ca39-079204531939,2023,2023,CLE,140,23
MIN,DL,NT,93,INA,Jaquelin Roy,Jaquelin,Roy,2000-10-22,75,315,Louisiana State,00-0038584,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/m5gay7ln8rd207otakl9",,18,REG,A01,Jaquelin,ROY283610,56006,3200524f-5928-3610-1053-35c00d6d295a,2023,2023,MIN,141,22
CLE,DB,CB,29,ACT,Cameron Mitchell,Cameron,Mitchell,2001-09-08,71,195,Northwestern,00-0038585,,84b0681b-ce78-45ed-a529-b7063ccb6bb0,40184,17339,,MitcCa01,,10988,0,,SLOT_CB,19,WC,A01,Cameron,MIT149749,56007,32004d49-5414-9749-5266-ae7585232540,2023,2023,CLE,142,21
NE,OL,G,68,ACT,Atonio Mafi,Atonio,Mafi,2000-10-20,75,339,UCLA,00-0038586,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/ip2j4tuezldcolxsluhg",G,18,REG,A01,Atonio,MAF426541,56009,32004d41-4642-6541-262e-e21e92feefa6,2023,2023,NE,144,22
CAR,DB,SS,22,ACT,Jammie Robinson,Jammie,Robinson,2001-01-24,71,203,Florida State,00-0038587,,406b6c6f-0172-482e-9ade-f38f5abb95f0,40176,16815,,RobiJa03,,10986,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/wmi3raxiqo9gd7hfvlxw",,18,REG,A01,Jammie,ROB526445,56010,3200524f-4252-6445-4e6b-4353e5a8fc4d,2023,2023,CAR,145,22
NO,DB,SS,31,ACT,Jordan Howden,Jordan,Howden,2000-05-14,72,210,Minnesota,00-0038588,,e33aa81a-83e9-411b-8265-f31da58a33b9,40199,17358,,HowdJo00,,10985,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tk1bdxf3vanqzsxeczex",SAFETY,18,REG,A01,Jordan,HOW493327,56011,3200484f-5749-3327-f45c-e3a9b981208f,2023,2023,NO,146,23
TEN,TE,TE,81,RES,Josh Whyle,Josh,Whyle,1999-09-08,79,250,Cincinnati,00-0038589,,601467c7-b593-472d-a147-b8e7bfdbe990,40182,16866,,WhylJo01,,10212,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/yhwajjvawpkblc9texdg",,18,REG,R01,Josh,WHY207645,56012,32005748-5920-7645-1b1b-72fa42df9b82,2023,2023,TEN,147,23
BUF,WR,WR,18,RES,Justin Shorter,Justin,Shorter,2000-04-17,76,228,Florida,00-0038590,,0e4f0529-f178-463e-8aa6-0b8cfa3e916f,40167,16656,,ShorJu00,,9489,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rcqau8ry83to66rjqfau",,20,DIV,R01,Justin,SHO651252,56015,32005348-4f65-1252-2fb4-216da3af656d,2023,2023,BUF,150,23
SEA,DL,DE,94,RES,Mike Morris,Michael,Morris,2001-04-22,78,292,Michigan,00-0038591,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bp18sw1btqqov0jnlvna",,18,REG,R01,Mike,MOR480831,56016,32004d4f-5248-0831-1322-2ec4ee6accb4,2023,2023,SEA,151,22
DET,OL,G,75,ACT,Colby Sorsdal,Colby,Sorsdal,2000-03-01,78,305,William &amp; Mary,00-0038592,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qwtmzgmuksn9gskfinn3",,21,CON,A01,Colby,SOR593271,56017,3200534f-5259-3271-426c-f951b26f5956,2023,2023,DET,152,23
SEA,OL,C,51,ACT,Olusegun Oluwatimi,Olusegun,Oluwatimi,1999-08-05,75,307,Michigan,00-0038593,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/uwm4vubofpbnhpmyuclp",,18,REG,A01,Olusegun,OLU593274,56019,32004f4c-5559-3274-eef4-acb200e9e905,2023,2023,SEA,154,24
SF,DB,CB,28,ACT,Darrell Luter Jr,Darrell,Luter,2000-04-24,72,190,South Alabama,00-0038594,,8b45bbcf-b700-4db4-8382-163ddf2db169,40186,16962,,LuteDa00,,10978,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/biwwaac1osel2noqaupg",,22,SB,A01,Darrell,LUT138430,56020,32004c55-5413-8430-ddc4-b737661964cf,2023,2023,SF,155,23
LAC,OL,G,71,ACT,Jordan McFadden,Jordan,McFadden,1999-11-16,74,310,Clemson,00-0038595,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/n3vrxwxl10clfpllpvi2",G,18,REG,A01,Jordan,MCF112355,56021,32004d43-4611-2355-9a4f-ced5087b9648,2023,2023,LAC,156,23
JAX,DB,FS,26,ACT,Antonio Johnson,Antonio,Johnson,2001-10-29,75,195,Texas A&amp;M,00-0038596,,,,,,,,,0,,SLOT_CB,18,REG,A01,Antonio,JOH061167,56025,32004a4f-4806-1167-a48a-d4b74b81a5a9,2023,2023,JAX,160,21
CIN,RB,RB,30,ACT,Chase Brown,Chase,Brown,2000-03-21,69,205,Illinois,00-0038597,,d74ff06d-905d-4fed-8f98-b5f6d4549333,40196,16934,,BrowCh10,,9224,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jqjvgchj9mxigofrx0gv",RB,18,REG,A01,Chase,BRO340581,56028,32004252-4f34-0581-a205-5f41836f80e9,2023,2023,CIN,163,23
MIN,QB,QB,16,INA,Jaren Hall,Jaren,Hall,1998-03-24,72,205,Brigham Young,00-0038598,,84ba4cc6-8740-45c8-898b-9233e1791186,40185,16776,,HallJa00,,9231,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jj1mjbhnio9m49paryho",,18,REG,A01,Jaren,HAL358200,56029,32004841-4c35-8200-d3b2-64a39d20a53c,2023,2023,MIN,164,25
HOU,LB,ILB,39,ACT,Henry To'oTo'o,Henry,To'oTo'o,2001-01-05,74,228,Alabama,00-0038599,,b3523130-926a-4d1c-bfde-775975583398,40189,17121,,TooTHe00,,10970,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dtygyfgreqqxnagd4kt9",MLB,20,DIV,A01,Henry,TOO675714,56032,3200544f-4f67-5714-6435-02b19e1c75f0,2023,2023,HOU,167,22
ARI,LB,ILB,44,ACT,Owen Pappoe,Owen,Pappoe,2000-09-29,73,226,Auburn,00-0038600,,e6926317-2584-496a-9f32-e422040a8a20,40200,16673,,PappOw00,,10969,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/qlcm82aur06untftuu0a",MLB,18,REG,A01,Owen,PAP723174,56033,32005041-5072-3174-a0f2-6b355d672760,2023,2023,ARI,168,22
DAL,OL,G,76,INA,Asim Richards,Asim,Richards,2000-10-02,76,315,North Carolina,00-0038601,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/bqvgkbe0mx8kyfy7gyzh",,19,WC,A01,Asim,RIC219051,56034,32005249-4321-9051-d704-8eaedee89bd1,2023,2023,DAL,169,22
LV,DB,SS,29,ACT,Christopher Smith,Christopher,Smith,2000-05-01,71,195,Georgia,00-0038602,,,,,,,,,0,,,18,REG,A01,Christopher,SMI829490,56035,3200534d-4982-9490-6b43-3a3a8d668113,2023,2023,LV,170,23
SF,DL,DE,51,ACT,Robert Beal Jr,Robert,Beal,1999-08-18,76,250,Georgia,00-0038603,,5d64ba96-04f6-41ee-8620-ed251f16485c,40181,16781,,BealRo00,,10966,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tr6pt8rsgfqzou6mkldy",EDGE,22,SB,A01,Robert,BEA158040,56038,32004245-4115-8040-cf61-5173f5b6029d,2023,2023,SF,173,24
DAL,DB,CB,37,INA,Eric Scott Jr,Eric,Scott,1998-08-07,72,202,Southern Mississippi,00-0038604,,8385d8de-c682-4970-b657-13fd197d20db,,17408,,ScotEr00,,11020,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/rso6g76nughifcomozmc",,19,WC,A01,Eric,SCO802880,56043,32005343-4f80-2880-345b-6aa027f6a9ea,2023,2023,DAL,178,25
DEN,DB,SS,34,ACT,JL Skinner,J.L.,Skinner,2001-04-16,76,220,Boise State,00-0038605,,,,,,,,,0,,EDGE,18,REG,A01,J.L.,SKI623722,56048,3200534b-4962-3722-bd01-af6ca68de04d,2023,2023,DEN,183,22
JAX,WR,WR,11,ACT,Parker Washington,Christopher,Washington,2002-03-21,70,212,Penn State,00-0038606,,c05863ec-3414-4ae6-a8d2-830aed99b6d3,40234,16690,,WashPa01,,9487,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/pukz1x5ysxkhvsmcttdm",SLOT_WR,18,REG,A01,Parker,WAS604325,56050,32005741-5360-4325-2e4f-b11d5ed26427,2023,2023,JAX,185,21
TEN,OL,T,79,INA,Jaelyn Duncan,Jaelyn,Duncan,2000-07-08,78,320,Maryland,00-0038607,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dupjnlvxplfiso7jyu9w",,18,REG,A01,Jaelyn,DUN207641,56051,32004455-4e20-7641-895f-3afbdd2077a5,2023,2023,TEN,186,23
NE,WR,WR,80,ACT,Kayshon Boutte,Kayshon,Boutte,2002-05-07,72,205,Louisiana State,00-0038608,,9c054866-5e6c-460b-9af3-ebf91e7d0a3e,40224,16795,,BoutKa00,,9504,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nz6t7jhx6erszovbv1bd",WR,18,REG,A01,Kayshon,BOU482823,56052,3200424f-5548-2823-b93f-32f7b68b0dd3,2023,2023,NE,187,21
CLE,OL,C,56,INA,Luke Wypler,Luke,Wypler,2001-05-03,75,300,Ohio State,00-0038609,,,,,,,,,0,,,19,WC,A01,Luke,WYP415291,56055,32005759-5041-5291-5926-68b1220e1610,2023,2023,CLE,190,22
NE,P,P,17,ACT,Bryce Baringer,Bryce,Baringer,1999-04-26,75,215,Michigan State,00-0038610,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/zdms0ixy8nwfmi8z2nl7",,18,REG,A01,Bryce,BAR145519,56057,32004241-5214-5519-a728-3afd68fd5264,2023,2023,NE,192,24
WAS,RB,RB,23,RES,Chris Rodriguez,Christopher,Rodriguez,1999-09-26,71,224,Kentucky,00-0038611,,ae5c4758-cb53-4f17-8763-b91381036af3,40231,16933,,RodrCh00,,10219,0,,,18,REG,R01,Chris,ROD797090,56058,3200524f-4479-7090-bc9d-40ffbbc0f4c6,2023,2023,WAS,193,23
NO,WR,WR,17,ACT,AT Perry,Atorian,Perry,1999-10-26,77,205,Wake Forest,00-0038612,,f6986d22-e3bb-4509-9309-90d92c01437a,40242,16802,,PerrAT00,,10863,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hmlejtujw0krefd40edq",WR,18,REG,A01,A.T.,PER532468,56060,32005045-5253-2468-5893-9308cc0d5b93,2023,2023,NO,195,23
SEA,DB,SS,32,RES,Jerrick Reed,Jerrick,Reed,2000-08-07,69,192,New Mexico,00-0038613,,d492db9f-35b8-45e9-9e32-acd5dd7d1f42,40239,17347,,ReedJe00,,10997,0,,,18,REG,R01,Jerrick,REE475048,56063,32005245-4547-5048-80ea-d2c00db95075,2023,2023,SEA,198,23
LAC,DL,NT,99,ACT,Scott Matlock,Scott,Matlock,2000-06-28,76,300,Boise State,00-0038614,,9cedc261-40ff-4fe3-80e1-e128dcceede0,40225,16767,,MatlSc00,,10994,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/sres67ksz518foep8dbp",INTERIOR_LINE,18,REG,A01,Scott,MAT347280,56065,32004d41-5434-7280-23b6-4ee735a3fae9,2023,2023,LAC,200,23
HOU,OL,G,68,RES,Jarrett Patterson,Jarrett,Patterson,1999-09-01,76,310,Notre Dame,00-0038615,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/fo2qtlxkakwufv7eckm8",,20,DIV,R01,Jarrett,PAT457456,56066,32005041-5445-7456-8c72-5fc60a8decb0,2023,2023,HOU,201,23
JAX,DB,CB,21,RES,Christian Braswell,Christian,Braswell,1999-09-27,70,185,Rutgers,00-0038616,,17093231-3e82-42fb-bec7-75160d097538,40208,17410,,BrasCh00,,11018,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/crwcy8eyphwqdrlpnecq",,18,REG,R01,Christian,BRA660554,56067,32004252-4166-0554-4782-bf7c9144240e,2023,2023,JAX,202,23
LV,LB,OLB,56,ACT,Amari Burney,Amari,Burney,2000-06-19,74,228,Florida,00-0038617,,c310e54b-06b0-4940-b75b-d06a7dfe351e,40235,17169,,BurnAm00,,11003,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nvmqvpm4hsfjy4iaaroi",,18,REG,A01,Amari,BUR465924,56068,32004255-5246-5924-d34b-b3f18f651d94,2023,2023,LV,203,23
HOU,WR,WR,19,ACT,Xavier Hutchinson,Xavier,Hutchinson,2000-06-01,75,210,Iowa State,00-0038618,,aed98af2-b228-4b74-a804-2d210bd11122,40232,16932,,HutcXa00,,10218,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/tdpopgfwgepp8l8rivfz",WR,20,DIV,A01,Xavier,HUT304546,56070,32004855-5430-4546-3068-451b429a0c40,2023,2023,HOU,205,23
CIN,WR,WR,80,ACT,Andrei Iosivas,Andrei,Iosivas,1999-10-15,75,200,Princeton,00-0038619,,30c0df5e-bb77-4eee-8390-8fc13844e1c3,40211,16965,,IosiAn00,,10226,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/of02x6dl8otq9wcyudzn",WR,18,REG,A01,Andrei,IOS307886,56071,3200494f-5330-7886-63af-230c5aa763a8,2023,2023,CIN,206,23
JAX,DB,SS,40,DEV,Erick Hallett,Erick,Hallett,2000-04-24,71,190,Pittsburgh,00-0038620,,,,,,,,,0,,,18,REG,P01,Erick,HAL638802,56073,32004841-4c63-8802-cffd-e6eed54d9eaf,2023,2023,JAX,208,23
NE,WR,WR,81,ACT,Demario Douglas,Demario,Douglas,2000-12-08,68,170,Liberty,00-0038621,,962496d4-9ffa-471b-8dd2-fc5e60fee84b,40222,16751,,DougDe00,,9501,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/svnh61ottqtfmcqvnbj3",SLOT_WR,18,REG,A01,Demario,DOU259552,56075,3200444f-5525-9552-5dc9-fda7c5a9b03d,2023,2023,NE,210,22
DAL,RB,RB,42,RES,Deuce Vaughn,Christopher,Vaughn,2001-11-02,66,176,Kansas State,00-0038622,,e444229e-c262-40a7-bb89-61d4b774da55,40240,17003,,VaugDe00,,9505,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/nbyt8qwwmc7fessuzsoq",,19,WC,R01,Deuce,VAU424979,56077,32005641-5542-4979-415d-9403ea793f9b,2023,2023,DAL,212,21
ARI,DL,DE,55,RES,Dante Stills,Dante,Stills,1999-12-14,76,285,West Virginia,00-0038623,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/mjw66yx6mafncshskyob",,18,REG,R01,Dante,STI401047,56078,32005354-4940-1047-64a1-126f952db8f0,2023,2023,ARI,213,23
IND,DB,SS,37,ACT,Ameer Speed,Ameer,Speed,1999-10-13,75,215,Michigan State,00-0038624,,,,,,,,,0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bkdpmy6jpioxkawxrf37",,18,REG,A01,Ameer,SPE166447,56079,32005350-4516-6447-f2d6-d984142ee220,2023,2023,NE,214,23
SF,LB,ILB,53,ACT,Dee Winters,Demonderick,Winters,2000-10-17,71,230,Texas Christian,00-0038625,,a362249b-336e-48d3-a6ee-02de7274b4e6,40227,16938,,WintDe00,,11017,0,,SLOT_CB,22,SB,A01,Dee,WIN767442,56081,32005749-4e76-7442-26b1-69f74bb7e584,2023,2023,SF,216,22
CIN,P,P,10,ACT,Brad Robbins,Brad,Robbins,1998-10-06,73,205,Michigan,00-0038626,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/dksax39lmz9o8d72tatl",,18,REG,A01,Brad,ROB032224,56082,3200524f-4203-2224-7677-e3e53af0b85e,2023,2023,CIN,217,24
DET,WR,WR,80,ACT,Antoine Green,Antoine,Green,1999-11-15,74,200,North Carolina,00-0038627,,f1217707-a26f-405b-9e3d-680df3055743,40281,17128,,GreeAn00,,11053,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/jqm5vlruy4my2loq3tl1",WR,21,CON,A01,Antoine,GRE062049,56084,32004752-4506-2049-c884-39c1e1941fd8,2023,2023,DET,219,23
ATL,DB,SS,37,INA,DeMarcco Hellams,DeMarcco,Hellams,2000-06-05,73,208,Alabama,00-0038628,,b9fbbcf2-35cb-4de4-9622-16630b51c792,40278,16930,,HellDe00,,11050,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/vdbdvdgfkbr9puciauva",,18,REG,A01,DeMarcco,HEL256639,56089,32004845-4c25-6639-ebe9-aca7398e1c11,2023,2023,ATL,224,23
ATL,OL,G,56,ACT,Jovaughn Gwyn,Jovaughn,Gwyn,1999-03-18,74,300,South Carolina,00-0038629,,,,,,,,,0,"https://static.www.nfl.com/image/private/f_auto,q_auto/league/hyebjkfbaqb4pnwjqqgo",,18,REG,A01,Jovaughn,GWY415291,56090,32004757-5941-5291-b151-cb1bde0e7da3,2023,2023,ATL,225,24
